Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	S1Mutations	S2Mutations	S3Mutations	BirthRate	MigrationRate	OriginTime	Descendants
0	12034	12173	358	8	0	1	350	141	125	92	3.365728	0.000088	16.577566	65
0	12387	12393	358	8	0	1	360	149	134	85	3.365728	0.000088	16.684540	8
0	11999	12195	397	4	0	1	228	88	91	53	2.794380	0.000088	16.582411	2
0	12614	12927	358	8	0	1	369	152	138	87	3.365728	0.000088	16.924086	8
0	12013	13015	569	9	0	1	344	137	126	90	3.380651	0.000088	16.969713	11
0	12101	12257	501	5	0	1	314	120	114	85	2.790832	0.000088	16.614958	316
0	14564	14847	630	10	0	1	389	154	146	99	3.522344	0.000088	17.732965	4
0	13099	13282	358	8	0	1	355	145	124	94	3.365728	0.000088	17.090677	2
0	14111	14397	358	8	0	1	393	160	138	103	3.365728	0.000088	17.556992	4
0	12113	12429	541	9	0	1	348	137	127	93	3.442688	0.000088	16.703028	4
0	11516	12318	358	8	0	1	339	140	117	90	3.365728	0.000088	16.641502	11
0	13683	13723	397	4	0	1	251	98	97	60	2.794380	0.000088	17.277842	2
0	12075	12366	106	3	0	1	272	111	103	61	1.696349	0.000088	16.667595	1
0	10596	12402	453	7	0	1	288	122	106	67	2.785326	0.000088	16.688860	2
0	13771	13832	607	10	0	1	374	150	135	99	4.280292	0.000088	17.321140	23
0	19038	19219	805	10	0	1	430	175	153	112	3.520433	0.000088	19.130075	21
0	12195	12482	397	4	0	1	236	93	92	55	2.794380	0.000088	16.729181	2
0	12250	12496	358	8	0	1	356	144	129	91	3.365728	0.000088	16.736235	9
0	12148	12498	358	8	0	1	347	144	121	90	3.365728	0.000088	16.736450	23
0	12318	12516	358	8	0	1	347	142	121	92	3.365728	0.000088	16.743301	11
0	12664	12994	509	5	0	1	330	132	116	87	2.823879	0.000088	16.954025	1
0	13369	13473	358	8	0	1	375	152	134	97	3.365728	0.000088	17.177576	4
0	12317	12536	358	8	0	1	343	139	120	92	3.365728	0.000088	16.752756	14
0	12496	12548	358	8	0	1	360	145	130	93	3.365728	0.000088	16.755524	9
0	13162	13258	509	5	0	1	347	138	123	91	2.823879	0.000088	17.084360	1
0	12900	13364	453	7	0	1	294	126	108	67	2.785326	0.000088	17.127800	2
0	12134	12594	527	8	0	1	300	126	115	67	2.433946	0.000088	16.780884	1
0	12482	12921	397	4	0	1	239	94	92	57	2.794380	0.000088	16.922850	2
0	12393	12614	358	8	0	1	365	150	137	86	3.365728	0.000088	16.796881	8
0	11939	12664	509	5	0	1	323	129	114	85	2.823879	0.000088	16.815994	1
0	12548	12757	358	8	0	1	364	146	131	95	3.365728	0.000088	16.846165	9
0	12994	13112	509	5	0	1	333	133	118	87	2.823879	0.000088	17.013159	1
0	16094	16112	705	9	0	1	389	157	139	102	3.385603	0.000088	18.224360	22
0	15395	15644	633	9	0	1	407	157	154	105	3.761056	0.000088	18.043133	27
0	12516	12696	358	8	0	1	349	142	122	93	3.365728	0.000088	16.825762	11
0	12536	13057	358	8	0	1	349	144	121	92	3.365728	0.000088	16.989431	14
0	12986	13619	564	9	0	1	381	156	144	90	3.508739	0.000088	17.231325	7
0	18319	18474	628	7	0	1	412	156	155	108	4.674664	0.000088	18.941042	12
0	12232	12732	358	8	0	1	362	145	131	94	3.365728	0.000088	16.839575	65
0	12933	13006	567	4	0	1	284	118	108	62	1.701910	0.000088	16.963369	1
0	12840	13021	358	8	0	1	367	148	133	94	3.365728	0.000088	16.973778	61
0	13723	13898	397	4	0	1	252	98	98	60	2.794380	0.000088	17.347206	2
0	12264	12780	358	8	0	1	344	141	120	91	3.365728	0.000088	16.855104	15
0	14331	14580	624	7	0	1	353	137	146	77	2.895484	0.000088	17.629616	2
0	15215	15364	358	8	0	1	379	154	131	102	3.365728	0.000088	17.923960	5
0	11164	12992	381	6	0	1	328	128	135	71	2.780775	0.000088	16.953386	6
0	12732	12841	358	8	0	1	364	147	131	94	3.365728	0.000088	16.889585	4
0	12927	12986	564	9	0	1	373	155	139	88	3.508739	0.000088	16.951799	7
0	12257	12892	501	5	0	1	318	121	117	85	2.790832	0.000088	16.909990	316
0	12402	12900	453	7	0	1	290	124	106	67	2.785326	0.000088	16.912077	2
0	12892	13010	501	5	0	1	323	122	120	86	2.790832	0.000088	16.965076	316
0	13038	14241	569	9	0	1	354	140	128	95	3.380651	0.000088	17.488760	11
0	14241	14347	569	9	0	1	359	142	130	96	3.380651	0.000088	17.531721	11
0	12757	12975	358	8	0	1	372	150	132	98	3.365728	0.000088	16.947392	9
0	12927	12987	358	8	0	1	374	153	140	89	3.365728	0.000088	16.951799	1
0	12696	12989	358	8	0	1	352	144	122	94	3.365728	0.000088	16.952053	11
0	12429	13024	541	9	0	1	352	139	129	93	3.442688	0.000088	16.974072	4
0	13015	13038	569	9	0	1	347	139	126	91	3.380651	0.000088	16.977791	11
0	14915	15361	527	8	0	1	313	130	120	71	2.433946	0.000088	17.919781	1
0	14427	14572	628	7	0	1	344	130	128	93	4.674664	0.000088	17.624928	194
0	12780	13099	358	8	0	1	349	143	121	93	3.365728	0.000088	17.008600	2
0	12677	13134	358	8	0	1	359	148	124	95	3.365728	0.000088	17.023125	23
0	12093	13167	381	6	0	1	315	119	129	73	2.780775	0.000088	17.035295	9
0	13543	13547	358	8	0	1	385	158	136	99	3.365728	0.000088	17.202715	4
0	13619	13639	564	9	0	1	384	158	144	91	3.508739	0.000088	17.240294	7
0	13098	13250	358	8	0	1	358	144	129	93	3.365728	0.000088	17.079210	13
0	13010	13551	597	6	0	1	329	122	124	89	4.037510	0.000088	17.205021	316
0	16417	16997	628	7	0	1	383	145	142	103	4.674664	0.000088	18.534100	3
0	15366	15394	633	9	0	1	404	156	153	104	3.761056	0.000088	17.944311	9
0	12594	13311	527	8	0	1	301	127	115	67	2.433946	0.000088	17.108524	1
0	14505	14525	634	11	0	1	421	167	150	115	5.020573	0.000088	17.602009	23
0	12921	13683	397	4	0	1	246	97	94	59	2.794380	0.000088	17.263025	2
0	13021	13346	358	8	0	1	372	148	135	97	3.365728	0.000088	17.120426	61
0	13024	13363	541	9	0	1	361	146	131	93	3.442688	0.000088	17.126543	4
0	12841	13369	358	8	0	1	367	150	131	94	3.365728	0.000088	17.132269	4
0	13346	13631	358	8	0	1	375	149	136	98	3.365728	0.000088	17.236578	23
0	19985	20118	790	10	0	1	427	178	155	104	3.919246	0.000088	19.354830	3
0	12987	13421	358	8	0	1	378	153	143	90	3.365728	0.000088	17.151272	1
0	13134	13635	358	8	0	1	364	148	128	96	3.365728	0.000088	17.238388	23
0	13146	13491	358	8	0	1	367	154	131	90	3.365728	0.000088	17.182516	13
0	14397	14845	358	8	0	1	398	160	142	104	3.365728	0.000088	17.732492	4
0	16514	16743	358	8	0	1	373	149	130	102	3.365728	0.000088	18.451538	6
0	15428	15687	358	8	0	1	378	156	137	93	3.365728	0.000088	18.061283	13
0	14452	14505	607	10	0	1	416	165	149	112	4.280292	0.000088	17.597584	23
0	15247	15380	601	9	0	1	401	160	143	107	3.436654	0.000088	17.933556	11
0	15544	16879	569	9	0	1	384	149	136	108	3.380651	0.000088	18.501879	4
0	13167	13709	381	6	0	1	321	122	131	74	2.780775	0.000088	17.272606	9
0	13364	13860	453	7	0	1	297	128	109	67	2.785326	0.000088	17.331129	2
0	13491	15428	358	8	0	1	372	155	135	90	3.365728	0.000088	17.955219	13
0	13346	13632	358	8	0	1	378	148	139	99	3.365728	0.000088	17.236578	38
0	13709	13936	381	6	0	1	327	127	131	75	2.780775	0.000088	17.361094	9
0	18620	18701	628	7	0	1	415	153	153	116	4.674664	0.000088	18.999208	9
0	13631	13693	358	8	0	1	378	151	136	99	3.365728	0.000088	17.266766	23
0	13832	14035	607	10	0	1	376	151	135	100	4.280292	0.000088	17.409134	23
0	13276	14491	509	5	0	1	358	139	129	95	2.823879	0.000088	17.592413	1
0	13632	13995	358	8	0	1	383	151	141	99	3.365728	0.000088	17.395037	36
0	13282	13744	358	8	0	1	360	146	124	98	3.365728	0.000088	17.291986	2
0	13250	14219	358	8	0	1	365	146	130	97	3.365728	0.000088	17.477736	13
0	13363	13757	541	9	0	1	367	149	133	94	3.442688	0.000088	17.297218	4
0	14947	15101	358	8	0	1	394	159	141	102	3.365728	0.000088	17.834757	2
0	12992	13763	381	6	0	1	332	129	136	73	2.780775	0.000088	17.298599	6
0	13635	13771	358	8	0	1	371	150	131	98	3.365728	0.000088	17.301178	23
0	13421	13795	358	8	0	1	382	154	143	93	3.365728	0.000088	17.311415	1
0	13547	14111	358	8	0	1	388	159	138	99	3.365728	0.000088	17.443161	4
0	14088	14279	358	8	0	1	364	147	125	100	3.365728	0.000088	17.503159	9
0	13707	13827	601	9	0	1	364	145	130	98	3.436654	0.000088	17.319935	11
0	14708	14873	643	8	0	1	364	141	149	82	3.046848	0.000088	17.747482	2
0	13744	13835	358	8	0	1	363	147	126	98	3.365728	0.000088	17.324274	2
0	13057	13897	358	8	0	1	354	144	121	97	3.365728	0.000088	17.347038	14
0	13757	13919	541	9	0	1	371	150	136	94	3.442688	0.000088	17.353216	4
0	15664	15779	628	7	0	1	376	148	135	100	4.674664	0.000088	18.092321	1
0	13970	14443	630	10	0	1	381	153	140	98	3.522344	0.000088	17.575249	4
0	14106	14303	601	9	0	1	388	154	140	103	3.436654	0.000088	17.514433	11
0	13919	13970	541	9	0	1	376	152	137	96	3.442688	0.000088	17.378580	4
0	13827	13972	601	9	0	1	373	150	133	99	3.436654	0.000088	17.380304	11
0	13632	13996	358	8	0	1	382	148	141	101	3.365728	0.000088	17.395037	2
0	13835	14153	358	8	0	1	371	150	128	101	3.365728	0.000088	17.453272	2
0	18109	18112	628	7	0	1	423	171	155	104	4.674664	0.000088	18.852844	11
0	14200	14291	607	10	0	1	388	156	137	105	4.280292	0.000088	17.509523	23
0	13795	14024	358	8	0	1	385	155	144	94	3.365728	0.000088	17.403822	1
0	15773	15975	692	10	0	1	413	165	148	110	3.501280	0.000088	18.166897	4
0	14443	14564	630	10	0	1	386	153	145	98	3.522344	0.000088	17.622149	4
0	15101	15182	673	9	0	1	400	160	142	107	3.413214	0.000088	17.864079	2
0	13989	14857	567	4	0	1	299	123	112	68	1.701910	0.000088	17.738558	1
0	13972	14079	601	9	0	1	377	151	135	100	3.436654	0.000088	17.430748	11
0	15692	16030	358	8	0	1	421	169	150	110	3.365728	0.000088	18.194733	2
0	13897	14088	358	8	0	1	359	147	122	98	3.365728	0.000088	17.433880	14
0	14079	14106	601	9	0	1	384	154	138	101	3.436654	0.000088	17.442122	11
0	16217	16453	628	7	0	1	378	142	140	103	4.674664	0.000088	18.340763	10
0	15271	15318	634	11	0	1	431	171	152	119	5.020573	0.000088	17.906137	23
0	15008	15254	628	7	0	1	362	138	134	97	4.674664	0.000088	17.889160	60
0	14259	14331	624	7	0	1	348	136	144	75	2.895484	0.000088	17.521692	2
0	14153	14170	358	8	0	1	374	152	129	101	3.365728	0.000088	17.458284	2
0	14723	15366	633	9	0	1	398	154	151	102	3.761056	0.000088	17.924053	36
0	14035	14200	607	10	0	1	381	155	136	100	4.280292	0.000088	17.467972	23
0	13639	14210	564	9	0	1	388	158	145	94	3.508739	0.000088	17.472773	7
0	12975	14212	358	8	0	1	378	152	134	100	3.365728	0.000088	17.472818	9
0	13763	14259	381	6	0	1	341	131	143	73	2.780775	0.000088	17.495199	6
0	14088	14280	358	8	0	1	367	150	125	100	3.365728	0.000088	17.503159	5
0	14426	14947	358	8	0	1	384	154	137	101	3.365728	0.000088	17.773407	2
0	14291	14395	607	10	0	1	398	160	140	108	4.280292	0.000088	17.556835	23
0	14513	14825	453	7	0	1	309	134	111	71	2.785326	0.000088	17.721848	2
0	14219	14313	358	8	0	1	371	146	132	101	3.365728	0.000088	17.516542	13
0	16604	16654	628	7	0	1	386	158	138	97	4.674664	0.000088	18.415194	30
0	13551	14427	628	7	0	1	338	125	127	93	4.674664	0.000088	17.569166	316
0	14259	14332	381	6	0	1	345	131	147	73	2.780775	0.000088	17.521692	4
0	16716	17009	731	12	0	1	462	187	161	126	5.147478	0.000088	18.539564	23
0	14515	14723	633	9	0	1	392	152	147	102	3.761056	0.000088	17.685520	36
0	14347	14457	569	9	0	1	360	142	131	96	3.380651	0.000088	17.579678	11
0	16674	16689	728	10	0	1	395	153	146	106	3.415714	0.000088	18.429369	4
0	13860	14513	453	7	0	1	300	130	109	68	2.785326	0.000088	17.598606	2
0	15561	15669	358	8	0	1	389	157	133	107	3.365728	0.000088	18.057262	5
0	14212	14426	358	8	0	1	380	153	134	101	3.365728	0.000088	17.569067	9
0	13995	14430	358	8	0	1	384	151	141	100	3.365728	0.000088	17.569561	36
0	14395	14446	607	10	0	1	403	161	143	109	4.280292	0.000088	17.575577	23
0	14279	14801	358	8	0	1	369	148	128	101	3.365728	0.000088	17.712263	9
0	14446	14452	607	10	0	1	410	164	147	109	4.280292	0.000088	17.576336	23
0	13311	14915	527	8	0	1	307	130	116	69	2.433946	0.000088	17.761686	1
0	14332	15083	381	6	0	1	350	132	149	75	2.780775	0.000088	17.828213	4
0	14721	14747	569	9	0	1	369	144	136	98	3.380651	0.000088	17.690586	7
0	14210	14512	564	9	0	1	394	160	149	94	3.508739	0.000088	17.598473	7
0	17951	18034	633	9	0	1	461	173	173	124	3.761056	0.000088	18.831181	9
0	14430	14515	633	9	0	1	389	151	145	102	3.761056	0.000088	17.598652	36
0	13996	14961	656	9	0	1	391	154	143	103	3.371029	0.000088	17.778633	2
0	14427	14573	628	7	0	1	344	127	129	95	4.674664	0.000088	17.624928	122
0	14170	15135	358	8	0	1	380	153	133	102	3.365728	0.000088	17.848408	2
0	14766	14795	628	7	0	1	353	135	132	93	4.674664	0.000088	17.709953	134
0	15254	16054	628	7	0	1	371	140	139	99	4.674664	0.000088	18.204214	29
0	15489	15509	634	11	0	1	440	175	156	120	5.020573	0.000088	17.989197	23
0	15242	16628	644	9	0	1	411	165	154	101	3.461696	0.000088	18.406044	1
0	14862	14973	628	7	0	1	354	135	130	96	4.674664	0.000088	17.783123	60
0	18797	19138	628	7	0	1	418	161	150	114	4.674664	0.000088	19.110725	39
0	13936	14683	381	6	0	1	330	127	133	76	2.780775	0.000088	17.670929	9
0	14580	14708	643	8	0	1	358	139	147	80	3.046848	0.000088	17.678993	2
0	15604	15770	381	6	0	1	358	134	154	76	2.780775	0.000088	18.088350	4
0	15697	16008	358	8	0	1	410	165	146	107	3.365728	0.000088	18.182495	2
0	14457	14722	569	9	0	1	368	143	133	101	3.380651	0.000088	17.684551	4
0	14024	14726	644	9	0	1	394	157	147	99	3.461696	0.000088	17.686308	1
0	14847	15085	630	10	0	1	393	155	148	100	3.522344	0.000088	17.828920	4
0	14572	14766	628	7	0	1	348	132	130	93	4.674664	0.000088	17.697739	194
0	14683	14768	381	6	0	1	335	128	135	78	2.780775	0.000088	17.698517	9
0	14766	14796	628	7	0	1	352	134	130	95	4.674664	0.000088	17.709953	60
0	16945	17472	628	7	0	1	393	144	144	112	4.674664	0.000088	18.660749	17
0	14873	15324	643	8	0	1	373	144	150	87	3.046848	0.000088	17.908876	2
0	15364	15561	358	8	0	1	388	157	132	107	3.365728	0.000088	18.007502	5
0	12862	14951	381	6	0	1	350	137	143	76	2.780775	0.000088	17.774872	2
0	14525	14830	634	11	0	1	424	169	150	116	5.020573	0.000088	17.724157	23
0	15394	15646	633	9	0	1	410	159	154	106	3.761056	0.000088	18.044092	9
0	15006	15242	644	9	0	1	404	162	151	100	3.461696	0.000088	17.883804	1
0	16294	16395	628	7	0	1	381	142	139	107	4.674664	0.000088	18.322443	31
0	21010	21083	883	13	0	1	542	219	190	146	5.272857	0.000088	19.583683	1
0	14796	14862	628	7	0	1	353	134	130	96	4.674664	0.000088	17.740068	60
0	14722	15153	569	9	0	1	371	145	133	102	3.380651	0.000088	17.853682	4
0	14747	14866	569	9	0	1	371	144	137	99	3.380651	0.000088	17.740709	7
0	16741	17872	381	6	0	1	358	137	144	83	2.780775	0.000088	18.783794	2
0	15085	15095	630	10	0	1	399	156	150	103	3.522344	0.000088	17.834064	4
0	15082	15093	628	7	0	1	359	139	132	95	4.674664	0.000088	17.833675	86
0	14866	14918	569	9	0	1	379	148	141	99	3.380651	0.000088	17.763037	7
0	16649	17098	725	9	0	1	379	140	140	108	5.123222	0.000088	18.565125	14
0	13898	14930	397	4	0	1	256	98	100	62	2.794380	0.000088	17.766867	2
0	14426	14948	358	8	0	1	386	156	135	103	3.365728	0.000088	17.773407	7
0	15263	15911	628	7	0	1	369	142	136	98	4.674664	0.000088	18.150848	3
0	17570	17897	564	9	0	1	412	166	158	97	3.508739	0.000088	18.793818	7
0	15083	15604	381	6	0	1	353	133	150	76	2.780775	0.000088	18.028975	4
0	15682	15733	358	8	0	1	405	160	146	107	3.365728	0.000088	18.074711	2
0	14726	15006	644	9	0	1	399	160	148	100	3.461696	0.000088	17.794691	1
0	14973	15008	628	7	0	1	359	137	132	97	4.674664	0.000088	17.794968	60
0	14573	15113	628	7	0	1	347	128	131	95	4.674664	0.000088	17.838230	14
0	15226	15424	358	8	0	1	401	162	138	109	3.365728	0.000088	17.954983	7
0	17037	17607	358	8	0	1	416	159	155	110	3.365728	0.000088	18.704714	1
0	14830	15271	634	11	0	1	426	169	151	117	5.020573	0.000088	17.894651	23
0	14795	15082	628	7	0	1	357	138	132	94	4.674664	0.000088	17.827917	134
0	15597	15903	628	7	0	1	368	136	135	104	4.674664	0.000088	18.145691	31
0	15082	15094	628	7	0	1	364	143	132	96	4.674664	0.000088	17.833675	48
0	15546	15585	358	8	0	1	391	156	139	104	3.365728	0.000088	18.022711	2
0	14845	15300	358	8	0	1	401	161	143	105	3.365728	0.000088	17.901016	2
0	16264	16411	381	6	0	1	373	141	159	79	2.780775	0.000088	18.327742	4
0	14313	15106	358	8	0	1	374	147	134	101	3.365728	0.000088	17.835350	13
0	15571	15606	687	8	0	1	372	134	138	108	4.997663	0.000088	18.029125	46
0	14573	15114	628	7	0	1	350	128	130	99	4.674664	0.000088	17.838230	108
0	17032	17171	381	6	0	1	369	139	147	89	2.780775	0.000088	18.588940	7
0	17706	17754	628	7	0	1	413	146	156	118	4.674664	0.000088	18.751177	31
0	18407	18608	713	8	0	1	403	151	149	111	5.445080	0.000088	18.978357	5
0	15135	15396	358	8	0	1	383	154	134	103	3.365728	0.000088	17.945560	2
0	17853	17925	453	7	0	1	349	153	120	83	2.785326	0.000088	18.800417	2
0	16695	16949	730	7	0	1	389	146	165	85	2.996694	0.000088	18.518820	4
0	15093	15263	628	7	0	1	360	139	133	95	4.674664	0.000088	17.891665	27
0	14280	15215	358	8	0	1	375	154	128	101	3.365728	0.000088	17.873247	5
0	14961	15622	656	9	0	1	400	158	145	106	3.371029	0.000088	18.034431	2
0	17544	17549	633	9	0	1	428	169	158	110	3.761056	0.000088	18.683300	3
0	14948	15226	358	8	0	1	396	159	137	108	3.365728	0.000088	17.876568	7
0	15264	15281	628	7	0	1	369	146	134	96	4.674664	0.000088	17.895687	59
0	14918	15245	569	9	0	1	384	149	142	102	3.380651	0.000088	17.885818	7
0	14303	15247	601	9	0	1	394	158	141	104	3.436654	0.000088	17.885916	11
0	15093	15264	628	7	0	1	362	141	133	95	4.674664	0.000088	17.891665	59
0	17940	18048	358	8	0	1	396	160	135	109	3.365728	0.000088	18.834486	6
0	16280	16604	628	7	0	1	382	155	137	97	4.674664	0.000088	18.396429	45
0	14512	15286	564	9	0	1	397	160	151	95	3.508739	0.000088	17.898815	7
0	15693	15773	692	10	0	1	410	164	147	109	3.501280	0.000088	18.089994	11
0	17576	17736	358	8	0	1	426	169	146	119	3.365728	0.000088	18.744186	5
0	14845	15301	358	8	0	1	406	163	144	107	3.365728	0.000088	17.901016	2
0	16065	16469	358	8	0	1	398	162	134	110	3.365728	0.000088	18.346794	5
0	18075	18195	656	9	0	1	436	170	158	117	3.371029	0.000088	18.866121	2
0	15646	15725	633	9	0	1	417	160	158	108	3.761056	0.000088	18.069609	9
0	14930	15349	397	4	0	1	263	102	102	63	2.794380	0.000088	17.916058	2
0	15182	15383	673	9	0	1	401	160	143	107	3.413214	0.000088	17.934385	2
0	19133	19576	692	10	0	1	456	181	160	125	3.501280	0.000088	19.220228	4
0	15114	15389	628	7	0	1	357	132	131	101	4.674664	0.000088	17.939302	62
0	16395	16614	628	7	0	1	384	143	141	107	4.674664	0.000088	18.400017	17
0	15366	15395	633	9	0	1	404	156	153	104	3.761056	0.000088	17.944311	27
0	17645	17849	775	7	0	1	382	148	150	91	3.180935	0.000088	18.778481	7
0	19058	19731	790	10	0	1	426	179	152	105	3.919246	0.000088	19.257174	5
0	15380	15693	692	10	0	1	407	162	146	109	3.501280	0.000088	18.063147	11
0	16099	16359	358	8	0	1	394	153	144	105	3.365728	0.000088	18.311907	1
0	17356	17414	628	7	0	1	401	166	144	98	4.674664	0.000088	18.648436	19
0	14491	15573	509	5	0	1	361	139	130	97	2.823879	0.000088	18.012856	1
0	14951	15441	381	6	0	1	356	138	146	78	2.780775	0.000088	17.960377	2
0	16977	17618	628	7	0	1	391	149	146	103	4.674664	0.000088	18.708378	6
0	21237	21321	954	8	0	1	426	176	152	106	4.783589	0.000088	19.638964	4
0	13693	16094	358	8	0	1	380	152	137	99	3.365728	0.000088	18.220203	22
0	16054	16383	628	7	0	1	378	142	142	101	4.674664	0.000088	18.316294	17
0	16488	17670	397	4	0	1	282	105	110	71	2.794380	0.000088	18.724094	2
0	17056	17356	628	7	0	1	394	160	143	98	4.674664	0.000088	18.630360	19
0	14768	15479	381	6	0	1	337	128	137	78	2.780775	0.000088	17.974981	9
0	15318	15489	634	11	0	1	436	174	153	120	5.020573	0.000088	17.978153	23
0	15281	16280	628	7	0	1	374	149	136	96	4.674664	0.000088	18.284931	45
0	15106	15579	358	8	0	1	378	149	135	102	3.365728	0.000088	18.016230	13
0	15389	15596	628	7	0	1	364	134	136	101	4.674664	0.000088	18.024158	31
0	15095	15538	630	10	0	1	405	157	151	107	3.522344	0.000088	18.000961	4
0	16281	16341	628	7	0	1	380	153	137	97	4.674664	0.000088	18.306177	14
0	15324	15542	643	8	0	1	380	150	151	87	3.046848	0.000088	18.002480	2
0	15153	15544	569	9	0	1	376	148	133	104	3.380651	0.000088	18.003403	4
0	15396	15546	358	8	0	1	388	155	138	103	3.365728	0.000088	18.003653	2
0	16055	16216	628	7	0	1	373	141	137	102	4.674664	0.000088	18.271116	21
0	15542	15564	643	8	0	1	386	153	153	88	3.046848	0.000088	18.007923	2
0	15424	15578	358	8	0	1	404	162	139	111	3.365728	0.000088	18.016058	7
0	15389	15597	628	7	0	1	362	133	134	102	4.674664	0.000088	18.024158	31
0	16765	16977	628	7	0	1	387	148	145	101	4.674664	0.000088	18.527559	6
0	15753	16590	656	9	0	1	411	162	149	109	3.371029	0.000088	18.392401	2
0	15383	15621	673	9	0	1	405	163	144	107	3.413214	0.000088	18.034330	2
0	15606	15927	687	8	0	1	376	136	140	108	4.997663	0.000088	18.155270	46
0	16157	16683	633	9	0	1	430	163	163	113	3.761056	0.000088	18.427910	9
0	14825	15633	453	7	0	1	313	135	113	72	2.785326	0.000088	18.039196	2
0	19404	19529	628	7	0	1	439	170	157	119	4.674664	0.000088	19.207977	2
0	16536	16845	713	8	0	1	384	144	143	105	5.445080	0.000088	18.491079	9
0	15094	15664	628	7	0	1	370	147	133	97	4.674664	0.000088	18.052782	48
0	15361	15666	527	8	0	1	318	132	122	72	2.433946	0.000088	18.053757	1
0	15585	15682	358	8	0	1	396	157	141	106	3.365728	0.000088	18.060080	2
0	15301	15692	358	8	0	1	414	166	147	109	3.365728	0.000088	18.062592	2
0	15596	15696	628	7	0	1	370	137	137	103	4.674664	0.000088	18.063562	31
0	15300	15697	358	8	0	1	406	162	145	107	3.365728	0.000088	18.063581	2
0	19097	19215	358	8	0	1	401	159	142	108	3.365728	0.000088	19.129675	1
0	15733	16036	358	8	0	1	407	162	146	107	3.365728	0.000088	18.196028	2
0	16109	16116	692	10	0	1	425	166	153	116	3.501280	0.000088	18.225269	7
0	15509	15730	634	11	0	1	445	179	157	120	5.020573	0.000088	18.073532	23
0	15564	16837	643	8	0	1	395	157	156	90	3.046848	0.000088	18.488842	2
0	16415	16695	730	7	0	1	382	145	163	81	2.996694	0.000088	18.430351	4
0	17217	17519	527	8	0	1	325	136	124	73	2.433946	0.000088	18.673544	1
0	15479	15751	381	6	0	1	341	129	137	81	2.780775	0.000088	18.079576	9
0	15622	15753	656	9	0	1	405	158	147	109	3.371029	0.000088	18.080214	2
0	16879	16981	569	9	0	1	389	153	137	108	3.380651	0.000088	18.527927	4
0	15573	15767	509	5	0	1	367	141	132	99	2.823879	0.000088	18.086395	1
0	17779	18130	628	7	0	1	405	152	150	110	4.674664	0.000088	18.856565	4
0	15664	15780	628	7	0	1	381	149	135	104	4.674664	0.000088	18.092321	47
0	15633	15935	453	7	0	1	316	137	113	73	2.785326	0.000088	18.157734	2
0	21176	21624	628	7	0	1	418	166	153	106	4.674664	0.000088	19.706713	2
0	17495	17853	453	7	0	1	342	150	118	81	2.785326	0.000088	18.779627	2
0	16017	16512	630	10	0	1	411	162	151	108	3.522344	0.000088	18.360588	4
0	16518	17175	692	10	0	1	447	178	157	122	3.501280	0.000088	18.589569	7
0	16231	16827	628	7	0	1	390	141	144	112	4.674664	0.000088	18.483587	31
0	17230	17324	628	7	0	1	392	150	145	104	4.674664	0.000088	18.623238	3
0	15890	16048	628	7	0	1	356	131	133	99	4.674664	0.000088	18.201893	14
0	17710	17798	725	9	0	1	408	146	154	117	5.123222	0.000088	18.763702	23
0	16247	17247	628	7	0	1	383	149	140	101	4.674664	0.000088	18.605871	1
0	16689	16691	729	11	0	1	397	155	146	107	3.583863	0.000088	18.430212	4
0	16740	16843	358	8	0	1	420	167	151	110	3.365728	0.000088	18.490082	2
0	16221	16518	692	10	0	1	445	177	157	121	3.501280	0.000088	18.362633	7
0	15113	15890	628	7	0	1	352	129	133	97	4.674664	0.000088	18.140957	14
0	18516	18603	731	12	0	1	490	198	171	133	5.147478	0.000088	18.976936	23
0	17676	17682	725	9	0	1	396	146	147	112	5.123222	0.000088	18.730846	10
